id,placename,x,y,code
2758161,Buggenum,51.2325,5.98194,PPL
2758162,Budschop,51.28511,5.75898,PPL
2758163,Budel-Schoot,51.2475,5.56528,PPL
2758164,Budel-Dorplein,51.23667,5.5875,PPL
2758166,Budel,51.27167,5.575,PPL
2758167,Buchten,51.04333,5.80972,PPL
2758168,Bruntinge,52.81667,6.58333,PPL
2758171,Brunsting,52.87083,6.48889,PPL
2758174,Brunssum,50.94667,5.97083,PPL
2758175,Brunnepe,52.56185,5.90343,PPLX
2758177,Brummen,52.09,6.15556,PPL
2758179,Brumholt,51.27083,5.95417,PPL
2758180,Brukske,51.52101,5.9927,PPLX
2758181,Bruisterbosch,50.80583,5.80278,PPL
2758186,Bruinisse,51.66167,4.09444,PPL
2758189,Bruinehaar,52.47,6.70417,PPL
2758192,De Bruil,52.06833,6.45417,PPL
2758197,Bruggerhuizen,51.32833,5.48056,PPL
2758198,Bruggenmors,52.23354,6.85306,PPLX
2758200,Bruggen,51.72583,5.37361,PPL
2758201,Bruggen,51.69917,5.77917,PPL
2758204,Brug,51.6,5.61667,PPL
2758205,Bruchterveld,52.53083,6.66111,PPL
2758206,Brucht,52.55083,6.60972,PPL
2758207,Bruchem,51.78667,5.23611,PPL
2758209,Brouwhuis,51.46,5.70139,PPL
2758210,Brouwershoek,52.10203,6.46263,PPL
2758213,Brouwershaven,51.72667,3.9125,PPL
2758219,Bronsveen,53.10167,7.03889,PPL
2758220,Bronsbergen,52.11667,6.2,PPL
2758221,Bronnegerveen,52.955,6.8375,PPL
2758222,Bronneger,52.94667,6.81528,PPL
2758224,Bronkhorst,52.07583,6.17917,PPL
2758225,Brongerga,52.95,5.98333,PPL
2758227,Brommelen,50.91167,5.73472,PPL
2758228,Brommelen,50.9075,5.90972,PPL
2758234,Broekzijde,52.35246,6.73651,PPLL
2758235,Broekzijde,51.52167,5.17778,PPL
2758237,Broekveld,50.9,6.06667,PPL
2758239,Broeksterwâld,53.27466,5.99648,PPL
2758241,Broeksittard,51.0029,5.89511,PPL
2758245,Broek op Langedijk,52.67417,4.80556,PPL
2758246,Broekoord,52.75,5.2,PPL
2758247,Broek-Noord,52.98715,5.77722,PPL
2758249,Broeklanden,51.95695,5.97673,PPLX
2758250,Broekland,52.36083,6.19861,PPL
2758251,Broekland,52.26705,6.00712,PPL
2758252,Broekkant,51.8,5.83333,PPL
2758253,Broekkant,51.6625,5.83472,PPL
2758254,Broekkant,51.53583,5.65278,PPL
2758255,Broekkant,51.42917,5.65,PPL
2758256,Broekkant,51.28333,5.58889,PPL
2758258,Broek in Waterland,52.43417,4.99583,PPL
2758260,Broekhuizenvorst,51.495,6.15694,PPL
2758263,Broekhuizen,52.695,6.26667,PPL
2758264,Broekhuizen,52.52083,6.2125,PPL
2758265,Broekhuizen,52.01667,5.4,PPL
2758266,Broekhuizen,51.48583,6.16389,PPL
2758267,Broekhuizen,50.9125,6.08171,PPL
2758268,Broekhoven,51.54801,5.09175,PPLX
2758269,Broekhoven,51.3625,5.38056,PPL
2758270,Broekhoven,50.93,5.74861,PPL
2758271,Broekhorn,52.6725,4.82083,PPL
2758272,Broekhoek,51.73405,5.51428,PPL
2758273,Broekhin,51.20519,6.00806,PPL
2758274,Broekheurne,52.18,6.86667,PPLX
2758275,Broekhem,50.87119,5.82069,PPL
2758279,Broekerhaven,52.68833,5.25278,PPL
2758282,Broekenseind,51.39583,5.3,PPL
2758288,Broekeind,51.42833,6.14028,PPL
2758290,Broekdijk,52.45,5.93333,PPL
2758293,Broek,51.34698,6.15402,PPLX
2758294,Broek,53.39333,6.425,PPL
2758295,Broek,52.9832,5.77795,PPL
2758296,Broek,51.9325,4.97222,PPL
2758297,Broek,51.52583,5.55972,PPL
2758298,Broek,51.44333,6.06389,PPL
2758299,Broek,51.29667,6.04583,PPL
2758300,Broek,50.78421,5.91557,PPL
2758306,Britswerd,53.11247,5.67564,PPL
2758309,Britsum,53.25428,5.78576,PPL
2758310,Brinkmanshoek,52.085,6.49583,PPL
2758311,Brinkhorst,52.21302,5.95167,PPLX
2758313,Brinkhoek,52.53583,6.12222,PPL
2758314,Brinkheurne,51.95167,6.74306,PPL
2758315,Brinke,51.93824,6.67396,PPL
2758316,Briltil,53.24167,6.38889,PPL
2758317,Brillerij,53.2875,6.48194,PPL
2758318,Brijdorpe,51.72083,3.87639,PPL
2758319,Brigdamme,51.51583,3.60556,PPL
2758326,Brielle,51.90167,4.1625,PPL
2758327,Breust,50.78109,5.71074,PPLX
2758329,Breukeleveen,52.17583,5.06944,PPL
2758333,Breukelen,52.17417,5.00139,PPL
2758334,Breukelen,51.58333,5.31667,PPL
2758336,Breugel,51.5175,5.51111,PPL
2758338,Breudijk,52.1025,4.96111,PPL
2758341,Breskens,51.39583,3.55556,PPL
2758348,Brembosch,51.49583,4.43333,PPL
2758349,Bremberg,51.56667,4.68333,PPL
2758350,Brem,51.5975,5.14722,PPL
2758351,Brem,51.53083,5.04167,PPL
2758354,Breklenkamp,52.45417,6.98611,PPL
2758357,Bregtdorp,52.71167,4.69583,PPL
2758360,Breezand,52.89,4.80417,PPL
2758361,Breezand,51.58583,3.62222,PPL
2758366,Breeveld,52.10417,4.93056,PPL
2758369,Breemortel,51.44333,5.81111,PPL
2758374,Breehees,51.49833,5.06806,PPL
2758376,Breedschot,51.5075,4.7125,PPL
2758380,Breedeveen,52.02333,5.41806,PPL
2758382,Breedenbroek,51.87333,6.47222,PPL
2758386,Breede,53.38583,6.5375,PPL
2758390,Brediuskwartier,52.28061,5.17301,PPLX
2758391,Bredeweg,51.76019,5.94189,PPL
2758393,Bredevoort,51.94167,6.62083,PPL
2758397,Bredelaar,51.91083,5.88194,PPL
2758401,Breda,51.58656,4.77596,PPL
2758402,Brantgum,53.35209,5.93009,PPL
2758405,Brandwijk,51.89083,4.81389,PPL
2758406,Brandt,51.13667,5.86111,PPL
2758408,Brandevoort,51.46117,5.61642,PPLX
2758410,Brandemolen,51.48417,6.19306,PPL
2758413,Brandeburen,52.94641,5.49419,PPL
2758415,Brand,51.68833,5.67361,PPL
2758416,Brand,51.45839,5.62427,PPL
2758417,Brammelo,52.1525,6.67778,PPL
2758421,Brakkenstraat,51.55066,4.65597,PPL
2758422,Brakkenstein,51.81324,5.86539,PPLX
2758426,Brakel,51.8175,5.09028,PPL
2758427,Brakel,51.51417,4.99861,PPL
2758429,Brachterbeek,51.14694,5.90446,PPL
2758431,Brabander,51.53583,5.96806,PPL
2758432,Braband,51.83333,4.33333,PPLX
2758434,Braamt,51.92333,6.26528,PPL
2758436,Braambosch,51.34333,5.4125,PPL
2758438,Braamberg,52.94233,7.04794,PPL
2758439,Braamberg,52.64744,6.50305,PPL
2758443,Braakpeel,51.28165,5.79727,PPL
2758449,Braakhuizen,51.42614,5.56813,PPLX
2758450,Braakhoek,51.40333,5.17639,PPL
2758452,Bozum,53.08804,5.69521,PPL
2758453,Boijl,52.90921,6.19972,PPL
2758458,Boksum,53.1779,5.72971,PPL
2758460,Boxtel,51.59083,5.32917,PPL
2758462,Boxmeer,51.64667,5.94722,PPL
2758468,Boven Veensloot,53.125,6.91667,PPL
2758469,Bovenveen,52.42583,5.89861,PPL
2758471,Bovenstreek,53.125,6.95972,PPL
2758472,Bovenstreek,53.02333,6.85417,PPL
2758473,Bovenstreek,52.43333,5.9,PPL
2758474,Bovenstehuis,51.61583,5.67917,PPL
2758477,Bovenstad,51.93333,4.81667,PPL
2758479,Bovensmilde,52.97583,6.48194,PPL
2758480,Bovensluis,51.6825,4.47639,PPL
2758484,Bovenrijge,53.27167,6.66389,PPL
2758490,Boven-Leeuwen,51.885,5.55278,PPL
2758492,Bovenknijpe,52.96667,5.98333,PPLX
2758495,Bovenkerk,52.2925,4.83333,PPL
2758496,Bovenkerk,51.975,4.7875,PPL
2758498,Bovenkarspel,52.69667,5.24028,PPL
2758500,Boven-Hardinxveld,51.82333,4.88194,PPL
2758501,Boven-Haastrecht,52.00917,4.79444,PPL
2758502,Boveneind,51.81417,5.51111,PPL
2758503,Bovendijks,53.31667,6.78333,PPL
2758505,Bovenburen,52.9254,5.46592,PPL
2758506,Bovenberg,51.95583,4.82778,PPL
2758509,Bouwerschap,53.27366,6.70732,PPL
2758510,Bouwberg,50.95491,5.99373,PPL
2758514,Bourtange,53.01,7.19028,PPL
2758516,Boukoul,51.21583,6.04722,PPL
2758517,Boudewijnskerke,51.52333,3.47639,PPL
2758518,Bouchauterhaven,51.27417,3.72361,PPL
2758520,Botshoofd,51.5575,4.23056,PPL
2758521,Botshol,52.24391,4.90293,PPL
2758526,Boterwijk,51.51083,5.29028,PPL
2758527,Boterveen,52.86417,6.38611,PPL
2758532,Boteburen,53.35,5.85,PPL
2758534,Bosserstraat,51.29417,5.74861,PPL
2758536,Bossenburgh,51.4629,3.57281,PPLX
2758538,Bosscherheide,51.57083,6.08333,PPL
2758539,Bosschenhuizen,50.83583,5.95833,PPL
2758540,Bosschenhoofd,51.56083,4.54028,PPL
2758545,Boslust,51.4825,4.975,PPL
2758547,Boskoop,52.075,4.65556,PPL
2758549,Boskamp,52.33083,6.12778,PPL
2758550,Bosje,53.02417,6.86806,PPL
2758552,Boshuijzen,51.5375,6.00139,PPL
2758555,Boshoven,51.35321,5.55259,PPL
2758556,Boshoven,51.34583,5.37778,PPL
2758557,Boshoven,51.2625,5.68472,PPL
2758562,Boshoek,52.34083,6.03611,PPL
2758564,Bos en Lommer,52.37948,4.84755,PPLX
2758566,Boschweg,51.63054,5.41776,PPL
2758570,Boschoord,52.89813,6.22676,PPL
2758573,Boschkens,51.53333,5.06389,PPL
2758575,Boskant,51.55,5.42083,PPL
2758577,Boschheurne,52.11167,6.45833,PPL
2758579,Bosch en Duin,52.11667,5.24167,PPL
2758580,Boscheind,51.2825,5.30694,PPL
2758582,Bosch,51.27,5.59167,PPL
2758583,Borteldonk,51.50417,4.46667,PPL
2758587,Borssele,51.42333,3.73472,PPL
2758590,Bornwirdhuizen,53.33333,5.98333,PPL
2758591,Bornwird,53.33379,5.95407,PPL
2758595,Bornerbroek,52.30917,6.65417,PPL
2758598,Borne,52.30136,6.7482,PPLA2
2758599,Borne,51.62,5.41667,PPL
2758602,Born,51.03167,5.80972,PPL
2758603,Borkeld,52.27583,6.46667,PPL
2758604,Borkel,51.2975,5.44028,PPL
2758605,Borgweg,53.17833,6.7125,PPL
2758607,Borgsweer,53.29833,7.0125,PPL
2758611,Borgharen,50.8775,5.6875,PPL
2758615,Borgertange,52.9375,7.1125,PPL
2758618,Borgercompagnie,53.12333,6.81389,PPL
2758621,Borger,52.92333,6.79306,PPL
2758623,Borgele,52.2763,6.14926,PPLX
2758626,Borculo,52.11583,6.52222,PPL
2758627,Borchwerf,51.55,4.45,PPLX
2758628,Boornzwaag over de Wielen,52.95,5.75,PPL
2758629,Boornzwaag,52.95888,5.7443,PPL
2758633,Boornbergum,53.08284,6.04578,PPL
2758634,Boord,51.46917,5.52222,PPL
2758636,Booneschans,53.16167,7.17222,PPL
2758640,Boompjesdijk,51.62167,4.31806,PPL
2758643,Boomen,51.41917,5.69306,PPL
2758648,Bontemorgen,51.96333,5.52083,PPL
2758650,Bontebrug,51.89417,6.39583,PPL
2758651,Bontebok,52.9626,6.02514,PPL
2758652,Bonrepas,51.96333,4.84444,PPL
2758655,Bonnerveen,53.01333,6.83194,PPL
2758656,Bonnen,53.005,6.77778,PPL
2758657,Bonkwerd,53.1339,5.60457,PPL
2758663,Bong,51.43167,6.17083,PPL
2758664,Bong,51.3325,6.08056,PPLX
2758667,Bommerig,50.77917,5.92778,PPL
2758670,Bommenede,51.73333,3.93333,PPL
2758671,Bommelskous,51.76583,4.40972,PPL
2758676,Bomen- en Bloemen Buurt,52.06667,4.28333,PPLX
2758682,Bolsward,53.06555,5.53176,PPL
2758683,Bolst,51.60667,5.60139,PPL
2758684,Bolshuizen,53.3,6.47917,PPL
2758686,Bolnes,51.895,4.57917,PPL
2758688,Bollingawier,53.38056,6.03767,PPL
2758689,Bollendorp,52.58333,4.68333,PPL
2758691,Bolkshoek,52.35267,6.69424,PPLL
2758694,Bolenberg,51.30333,6.11389,PPL
2758696,Bolberg,51.56417,4.84306,PPL
2758697,Bolberg,51.53417,4.93472,PPL
2758699,Bokt,51.49,5.50139,PPL
2758703,Boksheide,51.32583,5.30833,PPL
2758708,Bokhoven,51.7375,5.23056,PPL
2758709,Bokhorst,51.46887,5.6842,PPL
2758711,Bohemen,52.06667,4.23333,PPLX
2758713,Bogaard,51.62894,5.44076,PPL
2758718,Boevenheuvel,51.35,5.35,PPL
2758720,Boetele,52.37244,6.30531,PPL
2758722,Boesingheliede,52.36083,4.725,PPL
2758729,Boermastreek,52.88362,6.90221,PPL
2758730,Boerhaar,52.37583,6.15139,PPL
2758734,Boerenstreek,53.11583,6.34583,PPL
2758735,Boerenhol,51.38333,3.54028,PPL
2758736,Boerenhoek,51.90583,5.97639,PPL
2758738,Boerengat,51.33083,3.79861,PPL
2758740,Boerelaan,53.1325,6.49167,PPL
2758742,Boerdonk,51.55917,5.625,PPL
2758744,Broerdijk,52.72667,5.07222,PPL
2758746,Boerakker,53.1875,6.32778,PPL
2758747,Boer,53.21585,5.56533,PPL
2758748,Boelenslaan,53.1617,6.14479,PPL
2758749,Boekhorst,52.9734,6.29242,PPLL
2758750,Boeket,51.28962,5.7268,PPL
2758752,Boekenderbos,51.31667,6.03333,PPL
2758753,Boekend,51.54431,5.69298,PPLL
2758754,Boekend,51.37833,6.11667,PPL
2758755,Boekelo,52.20417,6.79861,PPL
2758758,Boekel,52.59,4.75417,PPL
2758759,Boekel,51.60333,5.675,PPL
2758761,Boeiink,51.52917,4.41528,PPL
2758762,Boeicop,51.93333,5.11667,PPL
2758765,Bodegraven,52.0825,4.75,PPL
2758767,Boddenbroek,51.5125,6.05694,PPL
2758768,Bocholtzerheide,50.81583,5.99028,PPL
2758770,Bocholtz,50.81833,6.00556,PPL
2758772,Bobeldijk,52.65333,5,PPL
2758777,Blokzijl,52.72667,5.96111,PPL
2758780,Blokum,53.26,6.71944,PPL
2758785,Blokland,52.21167,4.78333,PPL
2758786,Blokland,52.03667,4.96111,PPL
2758788,Blokhuizen,52.75167,4.83056,PPL
2758791,Blokdijk,52.65667,5.14167,PPL
2758795,Bloemhof,51.89723,4.49943,PPLX
2758799,Bloemendaal aan Zee,52.40166,4.54452,PPL
2758803,Bloemendaal,52.02878,4.6944,PPLX
2758804,Bloemendaal,52.4025,4.62222,PPL
2758805,Bloemendaal,52.04205,4.67271,PPL
2758807,Bloemberg,52.65167,6.35278,PPL
2758809,Blitterswijck,51.53083,6.10833,PPL
2758814,Blikhalm,51.45,5.7,PPL
2758815,Blijham,53.10917,7.07639,PPL
2758816,Blijdenstein,52.71167,6.25,PPL
2758820,Blije,53.35193,5.86138,PPL
2758821,Blessum,53.18096,5.71014,PPL
2758825,Bleskensgraaf,51.8725,4.78333,PPL
2758826,Blesdijkerveld,52.83333,6.03333,PPLL
2758828,Blesdijke,52.83077,6.01429,PPL
2758831,Blerick,51.37167,6.14861,PPL
2758832,Blenkert,51.2675,5.89861,PPL
2758833,Blekslage,52.99,7.06389,PPL
2758835,Blekkink,51.92356,6.66219,PPL
2758838,Bleiswijk,52.01083,4.53194,PPL
2758839,Bleijerheide,50.85538,6.06789,PPLX
2758840,Bleijenbeek,51.635,6.05139,PPL
2758849,Blauwverlaat,53.22582,6.17354,PPL
2758850,Blauwkapel,52.1125,5.15278,PPL
2758851,Blauwhuis,53.02134,5.53359,PPL
2758852,Blauwewijk,51.51917,3.85278,PPL
2758854,Blauwesluis,51.84083,5.55139,PPL
2758855,Blauwe Sluis,51.69333,4.69861,PPL
2758856,Blauwe Sluis,51.59333,4.36944,PPL
2758858,Blauwenhoek,51.60083,5.87222,PPL
2758860,Blauwe Keet,52.89658,4.7802,PPL
2758862,Blauwe Hand,52.6925,6.07639,PPL
2758864,Blauw,53.1275,6.36806,PPL
2758868,Blaricum,52.2725,5.24167,PPL
2758871,Blankenham,52.76417,5.89583,PPL
2758872,Blankenburg,51.9,4.25,PPLX
2758876,Blaker,51.98167,4.27083,PPL
2758878,Bladel,51.36833,5.22083,PPL
2758879,Blaasbalg,51.8,4.81667,PPL
2758880,Blaarthem,51.42501,5.45784,PPLX
2758881,Blaaksedijk,51.815,4.51111,PPL
2758883,Bittens,53.08333,5.48333,PPLL
2758884,Bitswijk,51.6687,5.60921,PPL
2758886,Bissen,50.78833,5.90139,PPL
2758887,Bisselt,51.75667,5.90417,PPL
2758888,Bisschopswetering,52.56667,5.99028,PPL
2758891,Bisschop,53.05703,6.25809,PPLL
2758893,Birstum,53.07329,5.84425,PPL
2758895,Burdaard,53.29421,5.87897,PPL
2758896,Binnenwijzend,52.68,5.14444,PPL
2758903,Binnen-Moerdijk,51.70083,4.66806,PPL
2758908,Binnenhof,52.16418,4.53644,PPLX
2758909,Binnenheurne,51.93333,6.45,PPL
2758919,Bingerden,51.99,6.10417,PPL
2758922,Bingelrade,50.9761,5.92704,PPL
2758927,Bilthoven,52.13,5.20139,PPL
2758928,Billinghuizen,50.7925,5.85972,PPL
2758930,Bilgaard,53.21551,5.79574,PPLX
2758933,Bilderdam,52.2125,4.725,PPL
2758938,Bikkershorn,53.1475,6.99444,PPL
2758939,Bikbergen,52.28833,5.19861,PPL
2758941,Bijvanck,52.28585,5.26534,PPL
2758942,Bijsterveld,51.50639,5.33051,PPLL
2758943,Bijsterveld,51.45076,5.35236,PPL
2758944,Bijsteren,52.25583,5.58333,PPL
2758946,Bijlmermeer,52.31667,4.96667,PPLX
2758956,Biggekerke,51.49917,3.52639,PPL
2758958,Biezenmortel,51.62417,5.17778,PPL
2758959,Biezenkuilen,51.43333,5.43333,PPL
2758961,Biezenheuvel,51.40583,5.30417,PPL
2758963,Biezen,51.24667,3.46389,PPL
2758965,Biezelinge,51.475,3.9625,PPL
2758966,Biestraat,51.54583,4.925,PPL
2758967,Biesthoek,51.62833,5.65139,PPL
2758969,Biest-Houtakker,51.50667,5.15833,PPL
2758970,Biessum,53.33333,6.89583,PPL
2758971,Biesland,50.8411,5.67573,PPLX
2758973,Bieshaar,52.18885,5.37399,PPL
2758974,Biesdonk,51.60613,4.78515,PPLX
2758980,Biervliet,51.32833,3.68889,PPL
2758983,Bierum,53.3825,6.85972,PPL
2758984,Biert,51.83833,4.28611,PPL
2758991,Bieberg,51.55914,4.79186,PPL
2758992,Biddinghuizen,52.455,5.69306,PPL
2758993,Bezuidenhout,52.0846,4.33811,PPLX
2758998,Beverwijk,52.48333,4.65694,PPL
2759001,Bevermeer,51.995,6.15694,PPL
2759004,Beutenaken,50.78167,5.85556,PPL
2759006,Beusichem,51.95,5.29167,PPL
2759007,Beuseberg,52.2675,6.42083,PPL
2759008,Beusbergen,52.22917,6.5,PPL
2759015,Beuningen,52.35917,6.99861,PPL
2759016,Beuningen,51.86083,5.76667,PPL
2759024,Beukelaar,51.61667,5.5625,PPL
2759025,Beugt,51.63917,5.5125,PPL
2759027,Beugen,51.67417,5.9375,PPL
2759030,Betterwird,53.33213,5.96751,PPL
2759034,Bethlehem,53.38333,6.60972,PPL
2759035,Beswerd,53.28417,6.45972,PPL
2759038,Besthmen,52.5025,6.43056,PPL
2759040,Best,51.5075,5.39028,PPL
2759042,Besselaar,51.61583,5.37222,PPL
2759043,Besoijen,51.68333,5.05,PPLX
2759049,Bernsterbuorren,53.1,5.73333,PPL
2759051,Bernissche Hoeven,51.66646,5.49452,PPL
2759053,Bern,51.74833,5.16528,PPL
2759054,Berm,51.78197,5.32416,PPL
2759057,Berltsum,53.2437,5.65101,PPL
2759059,Berlicum,51.6775,5.4,PPL
2759063,Berkum-Bruggenhoek,52.53021,6.1371,PPL
2759064,Berkum,52.52395,6.13655,PPLX
2759065,Berkt,51.71667,5.49722,PPL
2759066,Berkt,51.4275,5.37917,PPL
2759068,Berkmeer,52.6875,4.90278,PPL
2759070,Berkhout,52.64083,5.00139,PPL
2759071,Berkhoek,51.6025,5.15,PPL
2759072,Berkhoek,51.58583,5.68472,PPL
2759078,Berkenwoude,51.945,4.70694,PPL
2759079,Berkenrode,52.35,4.61667,PPLX
2759087,Berkelaar,51.1225,5.87083,PPL
2759089,Berkel,52.00306,4.48723,PPL
2759090,Berkel-Enschot,51.58417,5.14444,PPL
2759091,Berkeindje,51.41167,5.67639,PPL
2759092,Berkeind,51.55203,4.97004,PPL
2759096,Beringerhoek,51.33359,5.94488,PPL
2759097,Beringe,51.33667,5.94861,PPL
2759098,Berik,51.23048,5.97206,PPL
2759099,Bergweide,52.2493,6.17984,PPLX
2759103,Burgum,53.19243,5.99009,PPL
2759104,Bergstraat,51.75,5.51667,PPL
2759105,Bergstoep,51.9225,4.78472,PPL
2759110,Bergsebaan,51.49015,4.43768,PPL
2759113,Bergschenhoek,51.99,4.49861,PPL
2759115,Bergsche Heide,51.59583,6.05556,PPL
2759117,Berghum,52.36833,7.01944,PPL
2759118,Berghuizen,52.71333,6.29028,PPL
2759119,Berghuizen,52.45083,6.08472,PPL
2759120,Berghuizen,51.82326,5.51754,PPL
2759123,Berghkwartier,52.14508,5.36451,PPLX
2759126,Berghem,51.76991,5.56827,PPL
2759127,Berghem,50.80583,5.89167,PPL
2759129,Bergharen,51.85083,5.66944,PPL
2759132,Bergeijk,51.31917,5.35833,PPL
2759138,Bergerden,51.91917,5.92222,PPL
2759141,Bergentheim,52.52667,6.61389,PPL
2759143,Bergenshuizen,51.63083,5.28333,PPL
2759145,Bergen op Zoom,51.495,4.29167,PPL
2759146,Bergenhuizen,50.77583,5.81389,PPL
2759147,Berg en Dal,51.82167,5.91667,PPL
2759148,Berg en Bos,52.22009,5.9334,PPLX
2759150,Bergen aan Zee,52.66083,4.63056,PPL
2759154,Bergen,52.66917,4.70417,PPLA2
2759155,Bergen,51.6,6.03333,PPL
2759158,Bergambacht,51.93417,4.78611,PPL
2759159,Bergakker,51.88667,5.38611,PPL
2759161,Berg,51.345,5.86111,PPL
2759162,Berg,51.27583,5.54861,PPL
2759163,Berg,51.00417,5.77083,PPL
2759164,Berg,50.86167,5.78333,PPL
2759165,Berg,50.83917,5.74861,PPL
2759169,Berenbroek,51.4675,5.60694,PPL
2759174,Benzenrade,50.86605,5.97596,PPL
2759175,Bentveld,52.365,4.57222,PPL
2759178,Benthuizen,52.0775,4.54444,PPL
2759179,Benthem,51.49667,5.72361,PPL
2759180,Bentelo,52.22417,6.68333,PPL
2759182,Bent,52.10583,4.55694,PPL
2759186,Benschop,52.00833,4.98056,PPL
2759187,Benoordenhout,52.0939,4.32372,PPLX
2759191,Benningbroek,52.70167,5.02639,PPL
2759193,Benneveld,52.77667,6.74583,PPL
2759197,Bennekom,51.99833,5.67639,PPL
2759199,Bennebroek,52.32083,4.59861,PPL
2759204,Beneden Veensloot,53.13083,6.92361,PPL
2759205,Benedenvaart,52.59833,6.37778,PPL
2759212,Beneden-Leeuwen,51.8825,5.51528,PPL
2759213,Benedenknijpe,52.96667,5.96667,PPLX
2759215,Benedenkerk,51.9675,4.75417,PPL
2759216,Benedenheul,51.9575,4.73194,PPL
2759219,Beneden-Haastrecht,52.00167,4.75417,PPL
2759220,Benedeneind,52.015,5.58056,PPL
2759221,Benedeneind,51.825,5.48611,PPL
2759222,Benedenberg,51.93667,4.75833,PPL
2759226,Benderse,52.77917,6.36806,PPL
2759227,Bemmer,51.55,5.62361,PPL
2759231,Bemmel,51.89167,5.89861,PPL
2759234,Bemelen,50.84667,5.7625,PPL
2759235,Belvert,51.6,5.24722,PPL
2759239,Belt-Schutsloot,52.67167,6.06389,PPL
2759240,Beltrum,52.06667,6.56389,PPL
2759243,Belt,52.905,4.95139,PPL
2759247,Bellingwolde,53.11583,7.16528,PPL
2759250,Bellingeweer,53.32715,6.51618,PPL
2759252,Belgeren,51.44,5.74583,PPL
2759253,Belgenhoek,51.36917,5.91111,PPL
2759254,Belfort,50.84698,5.65991,PPLX
2759256,Belfeld,51.3125,6.11528,PPL
2759258,Beldert,51.68083,3.98611,PPL
2759259,Belcrum,51.59911,4.76994,PPLX
2759260,Bekveld,52.0475,6.29861,PPL
2759261,Bekenes,52.0775,4.83472,PPL
2759263,Bekelaar,51.44583,5.63611,PPL
2759264,Beitel,50.84578,6.00454,PPL
2759265,Beinum,52.00174,6.12915,PPLX
2759266,Beinsdorp,52.28667,4.59583,PPLX
2759267,Beilervaart,52.86667,6.45278,PPL
2759271,Beilen,52.86333,6.51389,PPL
2759272,Beijum,53.25,6.6,PPLX
2759274,Behelp,51.37417,5.75833,PPL
2759275,Beetsterzwaag,53.05914,6.07711,PPL
2759280,Beets,52.58833,4.97778,PPL
2759281,Bitgummole,53.2352,5.70469,PPL
2759283,Bitgum,53.23333,5.68333,PPL
2759286,Beesel,51.26833,6.03889,PPL
2759288,Beesd,51.8875,5.19167,PPL
2759291,Beerzerveld,52.49333,6.57361,PPL
2759292,Beerzerhaar,52.49308,6.55472,PPL
2759294,Beerze,52.51333,6.52917,PPL
2759295,Beertsenhoven,50.82667,5.88611,PPL
2759296,Beerten,51.48569,5.14791,PPL
2759298,Beerta,53.175,7.09167,PPL
2759299,Beersterhoogen,53.18333,7.13333,PPL
2759301,Beersdonk,51.44141,5.72505,PPL
2759302,Beersdal,50.90597,5.9644,PPLX
2759303,Beerschoten,52.0625,5.25417,PPL
2759308,Beers,53.15573,5.73433,PPL
2759309,Beers,51.72583,5.82778,PPL
2759315,Beerenplaat,51.8325,4.39583,PPL
2759317,Beemte,52.255,5.98889,PPL
2759321,Beemdkant,51.52583,5.6,PPL
2759323,Beemd,51.73333,5.55,PPL
2759326,Beekweide,51.41528,5.54745,PPLX
2759329,Beekveld,51.66667,5.38333,PPL
2759333,Beekkant,51.64488,5.36164,PPL
2759340,Beekdorp,52.355,6.83194,PPL
2759342,Beekbergen,52.16,5.96389,PPL
2759344,Beek gem Montferland,51.90667,6.1875,PPL
2759345,Beek,51.82917,5.92778,PPL
2759346,Beek,51.61389,5.38695,PPL
2759348,Beek,51.53667,5.94306,PPL
2759349,Beek,51.5289,5.63382,PPL
2759350,Beek,50.94083,5.79722,PPL
2759353,Beegden,51.18917,5.91944,PPL
2759356,Bedum,53.30083,6.60278,PPL
2759362,Bedaf,51.66083,5.575,PPL
2759363,Beckum,52.21083,6.74167,PPL
2759368,Bazuin,52.65417,6.41389,PPL
2759369,Bazeldijk,51.91667,5.01667,PPLX
2759371,Bavinkel,52.34,6.69306,PPL
2759373,Bavel,51.56583,4.83056,PPLX
2759377,Battenoord,51.7075,4.12917,PPL
2759378,Bato’s Erf,52.22154,5.65293,PPL
2759381,Bathmen,52.25,6.2875,PPL
2759383,Bath,51.40167,4.20972,PPL
2759385,Batenburg,51.82417,5.62917,PPL
2759386,Batadorp,51.4894,5.39927,PPLX
2759387,Basserveld,52.81417,6.04167,PPL
2759388,Basse,52.80417,6.03194,PPL
2759391,Barwoutswaarder,52.085,4.85,PPL
2759392,Bartlehiem,53.27579,5.84078,PPL
2759397,Barsingerhorn,52.785,4.86389,PPL
2759398,Barsbeek,52.65667,6.02222,PPL
2759400,Barrier,50.87833,5.89861,PPL
2759404,Barnflair,52.855,7.08056,PPL
2759407,Barneveld,52.14,5.58472,PPL
2759410,Barlo,51.95583,6.58889,PPL
2759411,Barlaque,51.62333,4.4875,PPL
2759413,Barlage,53.0125,7.05556,PPL
2759415,Barger-Oosterveld,52.77,6.95833,PPL
2759417,Barger-Oosterveen,52.70168,6.97868,PPL
2759419,Bargeres,52.76152,6.88145,PPLX
2759420,Barger-Erfscheidenveen,52.7275,6.86806,PPL
2759421,Barger-Compascuum,52.755,7.04306,PPL
2759422,Bargen,53.08417,4.83472,PPL
2759423,Bargebek,52.89083,5.6056,PPL
